013580,계룡건설,1.78618E+11
059090,미코,1.78505E+11
030960,양지사,1.78177E+11
004980,성신양회,1.77742E+11
016610,DB금융투자,1.77638E+11
086890,이수앱지스,1.76792E+11
049960,쎌바이오텍,1.7672E+11
012030,DB,1.76631E+11
043370,평화정공,1.7661E+11
090360,로보스타,1.76475E+11
077360,덕산하이메탈,1.75614E+11
045970,코아시아,1.74555E+11
060280,큐렉소,1.74458E+11
036190,금화피에스시,1.743E+11
194370,제이에스코퍼레이션,1.7403E+11
111870,삼본전자,1.73835E+11
001790,대한제당,1.73706E+11
009460,한창제지,1.73334E+11
007660,이수페타시스,1.73327E+11
004310,현대약품,1.7312E+11
074430,아미노로직스,1.73019E+11
003200,일신방직,1.728E+11
093320,케이아이엔엑스,1.72752E+11
015590,큐로,1.7258E+11
068930,디지털대성,1.71886E+11
